1,99,44,0.1759221228461988,80,45,0.175423133220705
4,80,45,0.1996277293188439,98,45,0.1524264151781408
7,80,45,0.1996277293188439,98,45,0.1524264151781408
10,80,45,0.1996277293188439,98,45,0.1524264151781408
13,80,45,0.1996277293188439,98,45,0.1524264151781408
16,80,45,0.1996277293188439,98,45,0.1524264151781408
19,80,45,0.1996277293188439,98,45,0.1524264151781408
22,80,45,0.1996277293188439,98,45,0.1524264151781408
25,80,45,0.1996277293188439,98,45,0.1524264151781408
28,80,45,0.1996277293188439,98,45,0.1524264151781408
31,80,45,0.1996277293188439,98,45,0.1524264151781408
34,80,45,0.1996277293188439,98,45,0.1524264151781408
37,80,45,0.1996277293188439,98,45,0.1524264151781408
40,80,45,0.1996277293188439,98,45,0.1524264151781408
43,80,45,0.1996277293188439,98,45,0.1524264151781408
46,80,45,0.1996277293188439,98,45,0.1524264151781408
49,80,45,0.1896969231222365,98,45,0.14928269924382
52,80,45,0.1896969231222365,98,45,0.14928269924382
55,21,52,0.255879468671305,40,52,0.2475888519316278
58,21,52,0.255879468671305,40,52,0.2475888519316278
61,21,52,0.255879468671305,40,52,0.2475888519316278
64,21,52,0.255879468671305,40,52,0.2475888519316278
67,21,52,0.255879468671305,40,52,0.2475888519316278
70,21,52,0.255879468671305,40,52,0.2475888519316278
73,21,52,0.255879468671305,40,52,0.2475888519316278
76,21,52,0.255879468671305,40,52,0.2475888519316278
79,21,52,0.255879468671305,40,52,0.2475888519316278
82,21,52,0.255879468671305,40,52,0.2475888519316278
85,21,52,0.255879468671305,40,52,0.2475888519316278
88,21,52,0.255879468671305,40,52,0.2475888519316278
91,21,52,0.255879468671305,40,52,0.2475888519316278
94,21,52,0.255879468671305,40,52,0.2475888519316278
97,80,45,0.1996277293188439,98,45,0.1524264151781408
100,80,45,0.1996277293188439,98,45,0.1524264151781408
103,43,53,0.2472422553718296,23,53,0.2014522155096689
106,43,53,0.2472422553718296,23,53,0.2014522155096689
109,43,53,0.2472422553718296,23,53,0.2014522155096689
112,43,53,0.2472422553718296,23,53,0.2014522155096689
115,43,53,0.2472422553718296,23,53,0.2014522155096689
118,43,53,0.2472422553718296,23,53,0.2014522155096689
121,43,53,0.2472422553718296,23,53,0.2014522155096689
124,43,53,0.2472422553718296,23,53,0.2014522155096689
127,43,53,0.2472422553718296,23,53,0.2014522155096689
130,43,53,0.2472422553718296,23,53,0.2014522155096689
133,43,53,0.2472422553718296,23,53,0.2014522155096689
136,43,53,0.2472422553718296,23,53,0.2014522155096689
139,43,53,0.2472422553718296,23,53,0.2014522155096689
142,43,53,0.2472422553718296,23,53,0.2014522155096689
145,21,52,0.255879468671305,40,52,0.2475888519316278
148,21,52,0.255879468671305,40,52,0.2475888519316278
151,43,53,0.2365047229686387,23,53,0.1877584598640318
154,43,53,0.2365047229686387,23,53,0.1877584598640318
157,43,53,0.2365047229686387,23,53,0.1877584598640318
160,43,53,0.2365047229686387,23,53,0.1877584598640318
163,43,53,0.2365047229686387,23,53,0.1877584598640318
166,43,53,0.2365047229686387,23,53,0.1877584598640318
169,43,53,0.2365047229686387,23,53,0.1877584598640318
172,43,53,0.2365047229686387,23,53,0.1877584598640318
175,43,53,0.2365047229686387,23,53,0.1877584598640318
178,43,53,0.2365047229686387,23,53,0.1877584598640318
181,43,53,0.2365047229686387,23,53,0.1877584598640318
184,43,53,0.2365047229686387,23,53,0.1877584598640318
187,43,53,0.2365047229686387,23,53,0.1877584598640318
190,43,53,0.2365047229686387,23,53,0.1877584598640318
193,43,53,0.2472422553718296,23,53,0.2014522155096689
196,43,53,0.2472422553718296,23,53,0.2014522155096689
199,43,53,0.2414298814093054,23,53,0.1819125464001603
202,43,53,0.2414298814093054,23,53,0.1819125464001603
205,43,53,0.2414298814093054,23,53,0.1819125464001603
208,43,53,0.2414298814093054,23,53,0.1819125464001603
211,43,53,0.2414298814093054,23,53,0.1819125464001603
214,43,53,0.2414298814093054,23,53,0.1819125464001603
217,43,53,0.2414298814093054,23,53,0.1819125464001603
220,43,53,0.2414298814093054,23,53,0.1819125464001603
223,43,53,0.2414298814093054,23,53,0.1819125464001603
226,43,53,0.2414298814093054,23,53,0.1819125464001603
229,43,53,0.2414298814093054,23,53,0.1819125464001603
232,43,53,0.2414298814093054,23,53,0.1819125464001603
235,43,53,0.2414298814093054,23,53,0.1819125464001603
238,43,53,0.2414298814093054,23,53,0.1819125464001603
241,43,53,0.2365047229686387,23,53,0.1877584598640318
244,43,53,0.2365047229686387,23,53,0.1877584598640318
247,43,53,0.2456707199041501,23,54,0.1826392904636483
250,43,53,0.2456707199041501,23,54,0.1826392904636483
253,43,53,0.2456707199041501,23,54,0.1826392904636483
256,43,53,0.2456707199041501,23,54,0.1826392904636483
259,43,53,0.2456707199041501,23,54,0.1826392904636483
262,43,53,0.2456707199041501,23,54,0.1826392904636483
265,43,53,0.2456707199041501,23,54,0.1826392904636483
268,43,53,0.2456707199041501,23,54,0.1826392904636483
271,43,53,0.2456707199041501,23,54,0.1826392904636483
274,43,53,0.2456707199041501,23,54,0.1826392904636483
277,43,53,0.2456707199041501,23,54,0.1826392904636483
280,43,53,0.2456707199041501,23,54,0.1826392904636483
283,43,53,0.2456707199041501,23,54,0.1826392904636483
286,43,53,0.2456707199041501,23,54,0.1826392904636483
289,43,53,0.2456707199041501,23,54,0.1826392904636483
292,43,53,0.2414298814093054,23,53,0.1819125464001603
295,43,53,0.243597830202649,23,53,0.1946784498038146
298,43,53,0.243597830202649,23,53,0.1946784498038146
301,43,53,0.243597830202649,23,53,0.1946784498038146
304,43,53,0.243597830202649,23,53,0.1946784498038146
307,43,53,0.243597830202649,23,53,0.1946784498038146
310,43,53,0.243597830202649,23,53,0.1946784498038146
313,43,53,0.243597830202649,23,53,0.1946784498038146
316,43,53,0.243597830202649,23,53,0.1946784498038146
319,43,53,0.243597830202649,23,53,0.1946784498038146
322,43,53,0.243597830202649,23,53,0.1946784498038146
325,43,53,0.243597830202649,23,53,0.1946784498038146
328,43,53,0.243597830202649,23,53,0.1946784498038146
331,43,53,0.243597830202649,23,53,0.1946784498038146
334,43,53,0.243597830202649,23,53,0.1946784498038146
337,43,53,0.243597830202649,23,53,0.1946784498038146
340,43,53,0.2456707199041501,23,54,0.1826392904636483
343,43,53,0.2435747537937732,23,53,0.1886235354456857
346,43,53,0.2435747537937732,23,53,0.1886235354456857
349,43,53,0.2435747537937732,23,53,0.1886235354456857
352,43,53,0.2435747537937732,23,53,0.1886235354456857
355,43,53,0.2435747537937732,23,53,0.1886235354456857
358,43,53,0.2435747537937732,23,53,0.1886235354456857
361,43,53,0.2435747537937732,23,53,0.1886235354456857
364,43,53,0.2435747537937732,23,53,0.1886235354456857
367,43,53,0.2435747537937732,23,53,0.1886235354456857
370,43,53,0.2435747537937732,23,53,0.1886235354456857
373,43,53,0.2435747537937732,23,53,0.1886235354456857
376,43,53,0.2435747537937732,23,53,0.1886235354456857
379,43,53,0.2435747537937732,23,53,0.1886235354456857
382,43,53,0.2435747537937732,23,53,0.1886235354456857
385,43,53,0.2435747537937732,23,53,0.1886235354456857
388,43,53,0.243597830202649,23,53,0.1946784498038146
391,43,53,0.3022366244125184,23,54,0.2199563682122097
394,43,53,0.3022366244125184,23,54,0.2199563682122097
397,43,53,0.3022366244125184,23,54,0.2199563682122097
400,43,53,0.3022366244125184,23,54,0.2199563682122097
403,43,53,0.3022366244125184,23,54,0.2199563682122097
406,43,53,0.3022366244125184,23,54,0.2199563682122097
409,43,53,0.3022366244125184,23,54,0.2199563682122097
412,43,53,0.3022366244125184,23,54,0.2199563682122097
415,43,53,0.3022366244125184,23,54,0.2199563682122097
418,43,53,0.3022366244125184,23,54,0.2199563682122097
421,43,53,0.3022366244125184,23,54,0.2199563682122097
424,43,53,0.3022366244125184,23,54,0.2199563682122097
427,43,53,0.3022366244125184,23,54,0.2199563682122097
430,43,53,0.3022366244125184,23,54,0.2199563682122097
433,43,53,0.3022366244125184,23,54,0.2199563682122097
436,43,53,0.2435747537937732,23,53,0.1886235354456857
439,43,53,0.2435747537937732,23,53,0.1886235354456857
442,43,53,0.2881411635807306,23,54,0.2175909009144611
445,43,53,0.2881411635807306,23,54,0.2175909009144611
448,43,53,0.2881411635807306,23,54,0.2175909009144611
451,43,53,0.2881411635807306,23,54,0.2175909009144611
454,43,53,0.2881411635807306,23,54,0.2175909009144611
457,43,53,0.2881411635807306,23,54,0.2175909009144611
460,43,53,0.2881411635807306,23,54,0.2175909009144611
463,43,53,0.2881411635807306,23,54,0.2175909009144611
466,43,53,0.2881411635807306,23,54,0.2175909009144611
469,43,53,0.2881411635807306,23,54,0.2175909009144611
472,43,53,0.2881411635807306,23,54,0.2175909009144611
475,43,53,0.2881411635807306,23,54,0.2175909009144611
478,43,53,0.2881411635807306,23,54,0.2175909009144611
481,43,53,0.2881411635807306,23,54,0.2175909009144611
484,43,53,0.3022366244125184,23,54,0.2199563682122097
487,43,53,0.3022366244125184,23,54,0.2199563682122097
490,43,53,0.2847848159700794,23,54,0.2221136497285926
493,43,53,0.2847848159700794,23,54,0.2221136497285926
496,43,53,0.2847848159700794,23,54,0.2221136497285926
499,43,53,0.2847848159700794,23,54,0.2221136497285926
